index,TID,breadcrumb,category_name,property_type,building_size,land_size,preferred_size,open_date,listing_agency,price,location_number,location_type,location_name,address,address_1,city,state,zip_code,phone,latitude,longitude,product_depth,bedroom_count,bathroom_count,parking_count,RunDate
518,1351506,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Residential Land,,875m²,875m²,,Intrapac - Mirawood,"$370,990",600031494,Buy,"$370,990","Lot 22, 1 Boulter Road, Berrimah, NT 0828","Lot 22, 1 Boulter Road",Berrimah,NT,828,03 9207 8000,,,premiere,,,,2022-05-27 15:54:05
519,1351507,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,,181m²,,,Ray White Bayside - FANNIE BAY,"$465,000",139181071,Buy,"$465,000","8/2 Ostermann Street, Coconut Grove, NT 0810",8/2 Ostermann Street,Coconut Grove,NT,810,08 8986 7131,,,premiere,3.0,2.0,2.0,2022-05-27 15:54:05
520,1351508,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Residential Land,,"1,000m²","1,000m²",,Call2View Real Estate - Palmerston,"$325,000",203304363,Buy,"$325,000","16 Chipmunk Court LOT 11777, Zuccoli, NT 0832",16 Chipmunk Court LOT 11777,Zuccoli,NT,832,08 8932 8858,,,premiere,,,,2022-05-27 15:54:05
521,1351509,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Townhouse,,,,,Real Estate Central Projects - Darwin,"Offers over $700,000",139180051,Buy,"Offers over $700,000","2/17 Gardens Hill Crescent, The Gardens, NT 0820",2/17 Gardens Hill Crescent,The Gardens,NT,820,08 8943 3000,,,premiere,3.0,2.0,2.0,2022-05-27 15:54:05
522,1351510,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,,Professionals - DARWIN CITY,OFFERS INVITED,139179851,Buy,OFFERS INVITED,"9 117 Mitchell Street, Darwin City, NT 0800",9 117 Mitchell Street,Darwin City,NT,800,08 8941 8289,,,premiere,2.0,2.0,2.0,2022-05-27 15:54:05
523,1351511,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,,K G Young & Associates Pty Ltd - Darwin,"$729,000 DHA lease $934 pwk",139178339,Buy,"$729,000 DHA lease $934 pwk",,,Lyons,NT,810,08 89 432 432,,,premiere,4.0,2.0,2.0,2022-05-27 15:54:05
524,1351512,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,,,Under offer,Real Estate Central - DARWIN CITY,UNDER CONTRACT,139177759,Buy,UNDER CONTRACT,"1/7 Latrobe Street, Bayview, NT 0820",1/7 Latrobe Street,Bayview,NT,820,08 8943 3000,,,premiere,3.0,2.0,2.0,2022-05-27 15:54:05
525,1351513,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,310m²,762m²,762m²,,Eview Group - Corporate,"$620,000",139175891,Buy,"$620,000","42 Malay Road, Wagaman, NT 0810",42 Malay Road,Wagaman,NT,810,03 8781 3888,,,standard,5.0,3.0,2.0,2022-05-27 15:54:05
526,1351514,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,"1,370m²",,"1,370m²",Under offer,Elders Real Estate - Darwin,"PRICE GUIDE $1,100,000",139174371,Buy,"PRICE GUIDE $1,100,000","36 Murrabibbi Street, Leanyer, NT 0812",36 Murrabibbi Street,Leanyer,NT,812,08 8946 0500,,,premiere,5.0,4.0,6.0,2022-05-27 15:54:05
527,1351515,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,Under offer,Real Estate Central - DARWIN CITY,UNDER CONTRACT,139172907,Buy,UNDER CONTRACT,"29 Camm Street, Johnston, NT 0832",29 Camm Street,Johnston,NT,832,08 8943 3000,,,premiere,4.0,2.0,2.0,2022-05-27 15:54:05
528,1351516,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,,Cate Killiner Real Estate - Woolner,"$595,000",139170379,Buy,"$595,000","17 Copperfield Crescent, Anula, NT 0812",17 Copperfield Crescent,Anula,NT,812,08 8942 2283,,,standard,4.0,2.0,2.0,2022-05-27 15:54:05
529,1351517,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,,,,,Real Estate Central - DARWIN CITY,"$380,000",139169195,Buy,"$380,000","3/93 Dwyer Circuit, Driver, NT 0830",3/93 Dwyer Circuit,Driver,NT,830,08 8943 3000,,,premiere,2.0,1.0,1.0,2022-05-27 15:54:05
530,1351518,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,800m²,800m²,,Freedom Property - Australia,"$435,000",139168031,Buy,"$435,000","48 Mistletoe Circuit, Karama, NT 0812",48 Mistletoe Circuit,Karama,NT,812,07 3999 8324,,,premiere,3.0,1.0,2.0,2022-05-27 15:54:05
531,1351519,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,81m²,,81m²,,Knight Frank (NT) - Darwin,"$465,000",139167095,Buy,"$465,000","5102/5 Anchorage Court, Darwin City, NT 0800",5102/5 Anchorage Court,Darwin City,NT,800,08 8982 2500,,,premiere,1.0,1.0,1.0,2022-05-27 15:54:05
532,1351520,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Duplex/Semi-detached,354m²,,354m²,,All About Real Estate NT - DARWIN CITY,UNDER OFFER,139162435,Buy,UNDER OFFER,"2/19 Grassland Crescent, Leanyer, NT 0812",2/19 Grassland Crescent,Leanyer,NT,812,0438 404 848,,,premiere,4.0,2.0,2.0,2022-05-27 15:54:05
533,1351521,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,532m²,532m²,,First National Real Estate O'Donoghues - Darwin,"Offers Over $859,000",139162227,Buy,"Offers Over $859,000","1 Trochus Crescent, Woolner, NT 0820",1 Trochus Crescent,Woolner,NT,820,08 8942 8942,,,premiere,4.0,2.0,4.0,2022-05-27 15:54:05
534,1351522,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,,Real Estate Central Projects - Darwin,Under Contract,139160859,Buy,Under Contract,"1020 Goode Road, Humpty Doo, NT 0836",1020 Goode Road,Humpty Doo,NT,836,08 8943 3000,,,premiere,6.0,2.0,6.0,2022-05-27 15:54:05
535,1351523,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,400m²,837m²,837m²,,Real Value Properties NT - Northern Territory,"OFFERS OVER $800,000",139159575,Buy,"OFFERS OVER $800,000","8 Kieran Street, Bellamack, NT 0832",8 Kieran Street,Bellamack,NT,832,08 8983 1888,,,premiere,5.0,2.0,5.0,2022-05-27 15:54:05
536,1351524,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,,,,Raine & Horne - Darwin,UNDER CONTRACT,139159411,Buy,UNDER CONTRACT,"2/21 Airlie Circuit, Brinkin, NT 0810",2/21 Airlie Circuit,Brinkin,NT,810,08 8941 8941,,,premiere,2.0,1.0,1.0,2022-05-27 15:54:05
537,1351525,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,715m²,715m²,,Raine & Horne - Darwin,$450 000,139156871,Buy,$450 000,"19 Kestrel Circuit, Wulagi, NT 0812",19 Kestrel Circuit,Wulagi,NT,812,08 8941 8941,,,premiere,3.0,1.0,2.0,2022-05-27 15:54:05
538,1351526,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,,Real Estate Central Projects - Darwin,Offers from mid $800's,139155547,Buy,Offers from mid $800's,"13 Rossiter Street, Rapid Creek, NT 0810",13 Rossiter Street,Rapid Creek,NT,810,08 8943 3000,,,premiere,4.0,1.0,2.0,2022-05-27 15:54:05
539,1351527,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,2ha,2ha,,Renee's Realty NT - DURACK,"Mid $500,000 ono",139155451,Buy,"Mid $500,000 ono","55 Honeysuckle Road, Herbert, NT 0836",55 Honeysuckle Road,Herbert,NT,836,0417 718 149,,,premiere,2.0,1.0,0.0,2022-05-27 15:54:05
540,1351528,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,368m²,368m²,,Raine & Horne - Darwin,"Offers Over $600,000",139155235,Buy,"Offers Over $600,000","31 Halkitis Court, Coconut Grove, NT 0810",31 Halkitis Court,Coconut Grove,NT,810,08 8941 8941,,,premiere,3.0,2.0,2.0,2022-05-27 15:54:05
541,1351529,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,172m²,823m²,823m²,Under offer,Elders Real Estate - Palmerston,UNDER CONTRACT,139155207,Buy,UNDER CONTRACT,"11 Lind Road, Johnston, NT 0832",11 Lind Road,Johnston,NT,832,08 8931 5000,,,premiere,3.0,2.0,2.0,2022-05-27 15:54:05
542,1351530,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,225m²,225m²,Under offer,Elders Real Estate - Palmerston,UNDER CONTRACT,139155111,Buy,UNDER CONTRACT,"1/88 Dwyer Circuit, Driver, NT 0830",1/88 Dwyer Circuit,Driver,NT,830,08 8931 5000,,,premiere,2.0,1.0,1.0,2022-05-27 15:54:05
543,1351531,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,,,,,Ray White - Darwin,"$325,000",139154435,Buy,"$325,000","8/9 Belle Place, Millner, NT 0810",8/9 Belle Place,Millner,NT,810,0408 108 698,,,premiere,2.0,1.0,2.0,2022-05-27 15:54:05
544,1351532,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Townhouse,,,,,Real Estate Central Projects - Darwin,Under Contract,139154427,Buy,Under Contract,"4/40 Gardens Hill Crescent, The Gardens, NT 0820",4/40 Gardens Hill Crescent,The Gardens,NT,820,08 8943 3000,,,premiere,3.0,2.0,2.0,2022-05-27 15:54:05
545,1351533,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,807m²,807m²,,Ray White - Darwin,"Offers over $550,000",139154159,Buy,"Offers over $550,000","23 Thompson Crescent, Moil, NT 0810",23 Thompson Crescent,Moil,NT,810,0408 108 698,,,premiere,3.0,1.0,6.0,2022-05-27 15:54:05
546,1351534,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,170m²,481m²,481m²,Under offer,Call2View Real Estate - Palmerston,"$489,000",139152679,Buy,"$489,000","3 Luxmore Court, Durack, NT 0830",3 Luxmore Court,Durack,NT,830,08 8932 8858,,,premiere,3.0,2.0,2.0,2022-05-27 15:54:05
547,1351535,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,94m²,,94m²,,Elders Real Estate - Palmerston,"PRICE GUIDE $209,000",139151639,Buy,"PRICE GUIDE $209,000","1/37 Lorna Lim Terrace, Driver, NT 0830",1/37 Lorna Lim Terrace,Driver,NT,830,08 8931 5000,,,premiere,2.0,1.0,0.0,2022-05-27 15:54:05
548,1351536,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,,106m²,,,HERON PROPERTY - DARWIN,"Offers over $370,000",139149811,Buy,"Offers over $370,000","6/75 Aralia Street, Rapid Creek, NT 0810",6/75 Aralia Street,Rapid Creek,NT,810,08 8992 9980,,,premiere,2.0,1.0,1.0,2022-05-27 15:54:05
549,1351537,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,55m²,,55m²,,Ray White - Darwin,"Offers Over $290,000",139148587,Buy,"Offers Over $290,000","7/174 Casuarina Drive, Nightcliff, NT 0810",7/174 Casuarina Drive,Nightcliff,NT,810,0408 108 698,,,premiere,1.0,1.0,1.0,2022-05-27 15:54:05
550,1351538,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,,Professionals - DARWIN CITY,"Offers over $630,000",139148531,Buy,"Offers over $630,000",,,Rosebery,NT,832,08 8941 8289,,,premiere,4.0,2.0,2.0,2022-05-27 15:54:05
551,1351539,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,104m²,,104m²,,Call2View Real Estate - Palmerston,"$269,000",139145875,Buy,"$269,000","22/408 Trower Road, Tiwi, NT 0810",22/408 Trower Road,Tiwi,NT,810,08 8932 8858,,,premiere,1.0,1.0,2.0,2022-05-27 15:54:05
552,1351540,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,,114m²,,,Real Estate Central - DARWIN CITY,"$316,000",139145831,Buy,"$316,000","12/13 Coronation Drive, Stuart Park, NT 0820",12/13 Coronation Drive,Stuart Park,NT,820,08 8943 3000,,,premiere,3.0,1.0,1.0,2022-05-27 15:54:05
553,1351541,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,16m²,,16m²,,Eview Group - Corporate,"$115,000",139144387,Buy,"$115,000","17/52 Gregory Street, Parap, NT 0820",17/52 Gregory Street,Parap,NT,820,03 8781 3888,,,standard,1.0,1.0,0.0,2022-05-27 15:54:05
554,1351542,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,153m²,153m²,Under offer,Absolute Real Estate NT - Darwin,"$535,000 +",139144355,Buy,"$535,000 +","9/3 Queen Street, Stuart Park, NT 0820",9/3 Queen Street,Stuart Park,NT,820,08 8930 6600,,,premiere,3.0,2.0,2.0,2022-05-27 15:54:05
555,1351543,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,700m²,700m²,Under offer,Real Estate Central - DARWIN CITY,UNDER CONTRACT,139144103,Buy,UNDER CONTRACT,"6 Falco Court, Zuccoli, NT 0832",6 Falco Court,Zuccoli,NT,832,08 8943 3000,,,premiere,4.0,3.0,3.0,2022-05-27 15:54:05
556,1351544,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Residential Land,,,,,Ray White - NIGHTCLIFF,"$1,400,000",203300867,Buy,"$1,400,000","37 Secrett Road, Knuckey Lagoon, NT 0828",37 Secrett Road,Knuckey Lagoon,NT,828,08 8982 2403,,,standard,,,,2022-05-27 15:54:05
557,1351545,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,,,Under offer,Real Estate Central - DARWIN CITY,UNDER CONTRACT,139141079,Buy,UNDER CONTRACT,"2/14 Duwun Road, Rosebery, NT 0832",2/14 Duwun Road,Rosebery,NT,832,08 8943 3000,,,premiere,2.0,2.0,2.0,2022-05-27 15:54:05
558,1351546,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,659m²,659m²,Under offer,Core Realty NT - RAPID CREEK,UNDER CONTRACT,139140151,Buy,UNDER CONTRACT,"9 Philpott Street, Muirhead, NT 0810",9 Philpott Street,Muirhead,NT,810,0450 473 710,,,premiere,4.0,2.0,2.0,2022-05-27 15:54:05
559,1351547,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,,,Under offer,Cate Killiner Real Estate - Woolner,"$418,000",139139827,Buy,"$418,000","4/16 Omeo Street, Brinkin, NT 0810",4/16 Omeo Street,Brinkin,NT,810,08 8942 2283,,,standard,2.0,1.0,2.0,2022-05-27 15:54:05
560,1351548,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,,,,Colliers International - Darwin,"$385,000",139138647,Buy,"$385,000","35 17 Geranium Street, The Gardens, NT 0820",35 17 Geranium Street,The Gardens,NT,820,08 8997 0888,,,premiere,2.0,1.0,1.0,2022-05-27 15:54:05
561,1351549,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,400m²,400m²,,Freedom Property - Australia,"OFFERS OVER $780,000",139137239,Buy,"OFFERS OVER $780,000","1 Diamond Way, Durack, NT 0830",1 Diamond Way,Durack,NT,830,07 3999 8324,,,premiere,6.0,3.0,4.0,2022-05-27 15:54:05
562,1351550,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Acreage,,13.35ha,13.35ha,Under offer,Litchfield Realty - Humpty Doo,"$460,000 ONO",139136891,Buy,"$460,000 ONO","15 Jefferis Road, Humpty Doo, NT 0836",15 Jefferis Road,Humpty Doo,NT,836,08 8988 2343,,,premiere,3.0,1.0,0.0,2022-05-27 15:54:05
563,1351551,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,,,,Colliers International - Darwin,"$410,000",139136063,Buy,"$410,000","22/73 Progress Drive, Nightcliff, NT 0810",22/73 Progress Drive,Nightcliff,NT,810,08 8997 0888,,,premiere,3.0,1.0,1.0,2022-05-27 15:54:05
564,1351552,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,629m²,629m²,,Property Portfolio Sales - East Brisbane ,"$819,000",139134443,Buy,"$819,000",,,Muirhead,NT,810,0423 814 812,,,feature,4.0,2.0,2.0,2022-05-27 15:54:05
565,1351553,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Acreage,,2ha,2ha,,Renee's Realty NT - DURACK,"$449,000",139134399,Buy,"$449,000","75 Eucalyptus Road, Herbert, NT 0836",75 Eucalyptus Road,Herbert,NT,836,0417 718 149,,,premiere,2.0,2.0,0.0,2022-05-27 15:54:05
566,1351554,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,Under offer,Raine & Horne - Darwin,UNDER CONTRACT,139133947,Buy,UNDER CONTRACT,"7 Wescombe Court, Malak, NT 0812",7 Wescombe Court,Malak,NT,812,08 8941 8941,,,premiere,4.0,1.0,2.0,2022-05-27 15:54:05
567,1351555,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,969m²,969m²,Under offer,Real Estate Central - DARWIN CITY,UNDER CONTRACT,139133627,Buy,UNDER CONTRACT,"29 Waters Street, Rapid Creek, NT 0810",29 Waters Street,Rapid Creek,NT,810,08 8943 3000,,,premiere,4.0,2.0,2.0,2022-05-27 15:54:05
568,1351556,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,,,,,Real Estate Central Projects - Darwin,"Current Bid $600,000",139131591,Buy,"Current Bid $600,000","501/102 Esplanade, Darwin City, NT 0800",501/102 Esplanade,Darwin City,NT,800,08 8943 3000,,,premiere,3.0,2.0,2.0,2022-05-27 15:54:05
569,1351557,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Acreage,,2.02ha,2.02ha,,Abode Property Management Pty Ltd - PINELANDS,REDUCED to SELL!!!,139130763,Buy,REDUCED to SELL!!!,"1171 Girraween Road, Herbert, NT 0836",1171 Girraween Road,Herbert,NT,836,08 8932 7777,,,standard,3.0,1.0,2.0,2022-05-27 15:54:05
570,1351558,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,844m²,844m²,Under offer,Call2View Real Estate - Palmerston,OFFERS OVER $695k,139130267,Buy,OFFERS OVER $695k,"13 Thrush Court, Wulagi, NT 0812",13 Thrush Court,Wulagi,NT,812,08 8932 8858,,,premiere,4.0,3.0,4.0,2022-05-27 15:54:05
571,1351559,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,,,Under offer,Absolute Real Estate NT - Darwin,"$339,000 +",139130223,Buy,"$339,000 +","10/7 Mueller Road AKA 10/50 Abbott Crescent, Malak, NT 0812",10/7 Mueller Road AKA 10/50 Abbott Crescent,Malak,NT,812,08 8930 6600,,,premiere,2.0,1.0,3.0,2022-05-27 15:54:05
572,1351560,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,134m²,,134m²,Under offer,Elders Real Estate - Darwin,UNDER CONTRACT,139130107,Buy,UNDER CONTRACT,"12/4 Elsey Street, Parap, NT 0820",12/4 Elsey Street,Parap,NT,820,08 8946 0500,,,premiere,2.0,1.0,2.0,2022-05-27 15:54:05
573,1351561,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Villa,,355m²,355m²,Under offer,First National Real Estate O'Donoghues - Darwin,UNDER CONTRACT,139129803,Buy,UNDER CONTRACT,"3/75 Hutchison Terrace, Bakewell, NT 0832",3/75 Hutchison Terrace,Bakewell,NT,832,08 8942 8942,,,premiere,3.0,2.0,4.0,2022-05-27 15:54:05
574,1351562,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,,,,@realty - National Head Office Australia,"NEW PRICE $430,000",139128159,Buy,"NEW PRICE $430,000","3/11 Houston Street, Larrakeyah, NT 0820",3/11 Houston Street,Larrakeyah,NT,820,1300 299 377,,,standard,3.0,2.0,2.0,2022-05-27 15:54:05
575,1351563,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,235m²,,235m²,,Knight Frank (NT) - Darwin,"Offers Over $980,000",139128107,Buy,"Offers Over $980,000","326/130 Esplanade, Darwin City, NT 0800",326/130 Esplanade,Darwin City,NT,800,08 8982 2500,,,premiere,3.0,2.0,2.0,2022-05-27 15:54:05
576,1351564,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,,241m²,,,First National Real Estate O'Donoghues - Darwin,"$1,050,000",139127399,Buy,"$1,050,000","221/130 Esplanade, Darwin City, NT 0800",221/130 Esplanade,Darwin City,NT,800,08 8942 8942,,,premiere,3.0,2.0,2.0,2022-05-27 15:54:05
577,1351565,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,300m²,300m²,,Elders Real Estate - Darwin,UNDER CONTRACT,139125531,Buy,UNDER CONTRACT,"1/11 Airlie Circuit, Brinkin, NT 0810",1/11 Airlie Circuit,Brinkin,NT,810,08 8946 0500,,,premiere,2.0,1.0,1.0,2022-05-27 15:54:05
578,1351566,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,,,,Elders Real Estate - Darwin,FASTRAK,139124839,Buy,FASTRAK,"4/12 Fitzmaurice Drive, Leanyer, NT 0812",4/12 Fitzmaurice Drive,Leanyer,NT,812,08 8946 0500,,,premiere,2.0,1.0,2.0,2022-05-27 15:54:05
579,1351567,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,750m²,750m²,Under offer,United Realty NT - Parap,"$540,000",139123895,Buy,"$540,000","39 Annaburroo Cr, Tiwi, NT 0810",39 Annaburroo Cr,Tiwi,NT,810,08 8981 2666,,,premiere,3.0,1.0,5.0,2022-05-27 15:54:05
580,1351568,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,,,,@realty - National Head Office Australia,"OVER $450,000",139122827,Buy,"OVER $450,000","1/13 Somerville Gardens, Parap, NT 0820",1/13 Somerville Gardens,Parap,NT,820,1300 299 377,,,standard,2.0,2.0,2.0,2022-05-27 15:54:05
581,1351569,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,Under offer,Real Estate Central - DARWIN CITY,UNDER CONTRACT,139120531,Buy,UNDER CONTRACT,"1 Mistletoe Circuit, Karama, NT 0812",1 Mistletoe Circuit,Karama,NT,812,08 8943 3000,,,premiere,4.0,2.0,2.0,2022-05-27 15:54:05
582,1351570,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Townhouse,,497m²,497m²,,Elders Real Estate - Darwin,"PRICE GUIDE $830,000",139118895,Buy,"PRICE GUIDE $830,000","2/6 Pope Place, Bayview, NT 0820",2/6 Pope Place,Bayview,NT,820,08 8946 0500,,,premiere,3.0,2.0,2.0,2022-05-27 15:54:05
583,1351571,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,412m²,412m²,Under offer,Ray White - NIGHTCLIFF,JUST LIKE THAT: UNDER CONTRACT,139118303,Buy,JUST LIKE THAT: UNDER CONTRACT,"7 Kangaroo Street, Zuccoli, NT 0832",7 Kangaroo Street,Zuccoli,NT,832,08 8982 2403,,,premiere,4.0,2.0,2.0,2022-05-27 15:54:05
584,1351572,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,,,,Real Estate Central - DARWIN CITY,"$375,000",139117763,Buy,"$375,000","5/5 Manila Place, Woolner, NT 0820",5/5 Manila Place,Woolner,NT,820,08 8943 3000,,,premiere,3.0,1.0,2.0,2022-05-27 15:54:05
585,1351573,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,690m²,690m²,Under offer,Raine & Horne - Darwin,UNDER CONTRACT,139117743,Buy,UNDER CONTRACT,"3 Uluru Way, Gunn, NT 0832",3 Uluru Way,Gunn,NT,832,08 8941 8941,,,premiere,4.0,2.0,2.0,2022-05-27 15:54:05
586,1351574,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,820m²,820m²,,Call2View Real Estate - Palmerston,"$515,000",139112599,Buy,"$515,000","64 Forrest Parade, Bakewell, NT 0832",64 Forrest Parade,Bakewell,NT,832,08 8932 8858,,,premiere,3.0,2.0,3.0,2022-05-27 15:54:05
